REGDIST,Industrial_Ratio_1831,is_treated_baseline,MANUFAC,FAMTRADE
235002,0.015521064301552107,1,7,16
235002,0.0,0,0,12
235002,0.05117845117845118,1,76,284
235002,0.058935361216730035,1,62,131
236001,0.0,0,0,17
236001,0.0,0,0,11
236001,0.0,0,0,1
236001,0.0,0,0,6
236001,0.0,0,0,0
236001,0.0,0,0,8
236001,0.0,0,0,2
236001,0.0,0,0,48
236001,0.0,0,0,0
236001,0.0,0,0,8
236001,0.0,0,0,3
236001,0.0,0,0,5
236001,0.0,0,0,5
236001,0.0,0,0,0
236001,0.0,0,0,33
236001,0.0,0,0,21
236001,0.0,0,0,7
236001,0.0,0,0,11
236001,0.012224938875305624,1,5,24
236002,0.0,0,0,2
236002,0.0,0,0,2
236002,0.0,0,0,8
236002,0.0,0,0,5
236002,0.0,0,0,3
236002,0.0,0,0,25
236002,0.0,0,0,0
236002,0.0,0,0,3
236002,0.011049723756906077,1,6,26
236002,0.0,0,0,26
236002,0.025525525525525526,1,17,47
236002,0.024844720496894408,1,4,15
236002,0.0,0,0,19
236002,0.0,0,0,9
236002,0.0,0,0,19
236002,0.0,0,0,18
236002,0.03430531732418525,1,20,56
236002,0.0,0,0,0
237001,0.0,0,0,70
237001,0.0,0,0,6
237001,0.0,0,0,6
237001,0.0,0,0,1
237001,0.0,0,0,5
237001,0.0,0,0,2
237001,0.0,0,0,0
237001,0.0,0,0,8
237001,0.0,0,0,10
237001,0.0,0,0,14
237001,0.0,0,0,12
237001,0.0,0,0,5
237001,0.0,0,0,21
237001,0.0,0,0,60
237001,0.0,0,0,2
237001,0.0,0,0,5
237002,0.0,0,0,53
237002,0.0,0,0,11
237002,0.0,0,0,1
237002,0.0,0,0,14
237002,0.0,0,0,13
237002,0.0,0,0,24
237002,0.0,0,0,4
237002,0.0,0,0,3
237002,0.0,0,0,19
237002,0.003738317757009346,1,2,39
237002,0.0,0,0,0
237002,0.0,0,0,2
237002,0.0,0,0,23
237002,0.0,0,0,35
237002,0.0,0,0,0
238001,0.0,0,0,14
238001,0.0,0,0,7
238001,0.0,0,0,24
238001,0.0,0,0,30
238001,0.0,0,0,23
238001,0.0,0,0,13
238001,0.0,0,0,17
238001,0.0,0,0,18
238001,0.0,0,0,20
238001,0.0,0,0,4
238001,0.0,0,0,0
238001,0.0,0,0,0
238001,0.0,0,0,21
238001,0.0,0,0,8
238001,0.0,0,0,6
238002,0.0,0,0,8
238002,0.0045871559633027525,1,1,14
238002,0.001358695652173913,1,1,45
238002,0.0,0,0,22
238002,0.0,0,0,3
238002,0.0,0,0,25
238002,0.0,0,0,11
238002,0.0,0,0,9
238002,0.0,0,0,2
238002,0.0,0,0,4
238002,0.0,0,0,0
238002,0.0,0,0,0
238002,0.0,0,0,5
238002,0.000851063829787234,1,1,86
238002,0.0,0,0,1
238002,0.0,0,0,7
238002,0.0,0,0,6
238003,0.0,0,0,14
238003,0.0,0,0,29
238003,0.0010395010395010396,1,1,58
238003,0.0,0,0,15
238003,0.0038314176245210726,1,1,6
238003,0.0,0,0,21
238003,0.0,0,0,20
238003,0.0,0,0,2
238003,0.0,0,0,18
238003,0.0,0,0,30
239001,0.0034129692832764505,1,2,28
239001,0.0,0,0,24
239001,0.0,0,0,11
239001,0.0,0,0,26
239001,0.011210762331838564,1,20,178
239001,0.0,0,0,4
239001,0.0,0,0,9
239001,0.0,0,0,9
239001,0.0,0,0,5
239001,0.0074487895716946,1,4,37
239002,0.0,0,0,7
239002,0.0020964360587002098,1,1,15
239002,0.0,0,0,41
239002,0.0034083162917518746,1,10,264
239002,0.0,0,0,0
239002,0.0,0,0,33
239002,0.0,0,0,44
239002,0.0,0,0,6
239002,0.0,0,0,2
239002,0.0,0,0,12
239002,0.003194888178913738,1,1,13
239003,0.0,0,0,7
239003,0.0,0,0,12
239003,0.007346938775510204,1,9,74
239003,0.0,0,0,3
239003,0.0036101083032490976,1,3,48
239003,0.0019120458891013384,1,2,41
239003,0.0,0,0,6
239003,0.0,0,0,13
239003,0.0,0,0,58
239003,0.006263048016701462,1,3,30
239003,0.0,0,0,8
239003,0.004132231404958678,1,1,10
239004,0.004246284501061571,1,2,38
239004,0.0,0,0,11
239004,0.030623020063357972,1,29,59
239004,0.009825327510917031,1,9,34
239004,0.0,0,0,10
239004,0.0,0,0,46
239004,0.027918781725888325,1,11,18
239004,0.005,1,1,10
239004,0.0022371364653243847,1,1,13
239004,0.030864197530864196,1,15,25
239004,0.0015384615384615385,1,1,14
240001,0.0,0,0,83
240001,0.00916030534351145,1,6,22
240001,0.0,0,0,84
240001,0.0016652789342214821,1,2,46
240001,0.0,0,0,7
240001,0.00315955766192733,1,2,34
240001,0.006896551724137931,1,3,22
240001,0.007112375533428165,1,5,26
240002,0.0024330900243309003,1,1,13
240002,0.010309278350515464,1,3,17
240002,0.0,0,0,2
240002,0.0,0,0,42
240002,0.0,0,0,3
240002,0.0,0,0,82
240002,0.0,0,0,0
240002,0.0007993605115907274,1,1,87
240002,0.058240396530359353,1,47,71
240002,0.02880658436213992,1,21,36
240002,0.0,0,0,2
240002,0.0,0,0,1
240002,0.008130081300813009,1,1,1
241001,0.0,0,0,126
241001,0.0,0,0,10
241001,0.0,0,0,34
241001,0.0,0,0,1
241001,0.0,0,0,0
241001,0.0,0,0,4
241001,0.0,0,0,14
241001,0.0,0,0,6
241001,0.0,0,0,1
241001,0.0,0,0,14
241001,0.012145748987854251,1,3,9
241002,0.0,0,0,2
241002,0.0,0,0,18
241002,0.0,0,0,39
241002,0.0,0,0,5
241002,0.0,0,0,21
241002,0.0,0,0,0
241002,0.0,0,0,3
241002,0.0,0,0,7
241002,0.0,0,0,23
241002,0.0,0,0,9
241002,0.0,0,0,10
241002,0.0,0,0,26
241002,0.0,0,0,6
241002,0.0,0,0,110
242001,0.0,0,0,3
242001,0.0,0,0,10
242001,0.0,0,0,3
242001,0.0,0,0,134
242001,0.0,0,0,7
242001,0.0,0,0,9
242001,0.0,0,0,4
242002,0.0,0,0,11
242002,0.0,0,0,18
242002,0.0,0,0,22
242002,0.01555352241537054,1,17,106
242002,0.0,0,0,2
242002,0.0,0,0,19
242002,0.0,0,0,4
242002,0.0,0,0,24
242002,0.0,0,0,12
242002,0.005988023952095809,1,3,36
242003,0.0,0,0,42
242003,0.0,0,0,10
242003,0.0,0,0,0
242003,0.0,0,0,28
242003,0.0072992700729927005,1,2,14
242003,0.0,0,0,25
242003,0.0,0,0,10
242003,0.0,0,0,51
242004,0.0,0,0,17
242004,0.0,0,0,0
242004,0.0,0,0,368
242004,0.0,0,0,11
242004,0.0,0,0,22
242004,0.0,0,0,2
242004,0.0,0,0,15
242004,0.004975124378109453,1,3,19
242004,0.0,0,0,13
242005,0.0,0,0,25
242005,0.0,0,0,20
242005,0.0,0,0,13
242005,0.0,0,0,6
242005,0.0,0,0,0
242005,0.0,0,0,3
242005,0.0,0,0,1
242005,0.0038910505836575876,1,3,67
242005,0.0,0,0,28
242005,0.0,0,0,8
242005,0.0,0,0,23
242005,0.0,0,0,11
242005,0.0,0,0,13
242005,0.0,0,0,2
242006,0.0,0,0,7
242006,0.0,0,0,21
242006,0.0,0,0,21
242006,0.0,0,0,27
242006,0.0,0,0,77
242006,0.0,0,0,2
242006,0.0,0,0,20
242006,0.0,0,0,11
242006,0.0,0,0,2
242006,0.0,0,0,4
242006,0.0,0,0,2
242006,0.0,0,0,40
242006,0.0,0,0,10
243001,0.0,0,0,0
243001,0.0,0,0,1
243001,0.0014443909484833895,1,3,203
243001,0.0,0,0,13
243001,0.0,0,0,17
243001,0.0,0,0,5
243001,0.0,0,0,2
243001,0.0,0,0,0
243001,0.0,0,0,0
243001,0.0,0,0,3
243001,0.0,0,0,1
243001,0.0,0,0,21
243001,0.0,0,0,21
243001,0.0,0,0,7
243001,0.0,0,0,28
243001,0.0,0,0,0
243001,0.0,0,0,14
243001,0.0,0,0,19
243001,0.0,0,0,0
243001,0.0,0,0,3
243001,0.0,0,0,0
243001,0.0,0,0,0
243002,0.0,0,0,6
243002,0.0,0,0,18
243002,0.0,0,0,2
243002,0.0,0,0,0
243002,0.0,0,0,0
243002,0.0,0,0,12
243002,0.0,0,0,0
243002,0.0,0,0,16
243002,0.0,0,0,16
243002,0.0,0,0,44
243002,0.0,0,0,2
243002,0.0,0,0,3
243002,0.0,0,0,6
243002,0.002288329519450801,1,1,16
243002,0.0,0,0,32
243002,0.0,0,0,15
243002,0.0,0,0,9
243002,0.0,0,0,129
243002,0.0,0,0,18
243003,0.0,0,0,35
243003,0.0,0,0,47
243003,0.0,0,0,0
243003,0.0,0,0,29
243003,0.0,0,0,31
243003,0.0,0,0,3
243003,0.0,0,0,0
243003,0.0,0,0,23
243003,0.0,0,0,14
243003,0.0,0,0,265
243003,0.0,0,0,10
244001,0.0,0,0,48
244001,0.0,0,0,1
244001,0.00546448087431694,1,1,3
244001,0.0,0,0,40
244001,0.0,0,0,12
244001,0.008241758241758242,1,3,29
244001,0.0,0,0,106
244001,0.0,0,0,31
244001,0.0,0,0,69
244001,0.0,0,0,59
244001,0.0,0,0,3
244001,0.0,0,0,0
244002,0.0,0,0,4
244002,0.0,0,0,35
244002,0.0,0,0,40
244002,0.0,0,0,14
244002,0.0,0,0,18
244002,0.0,0,0,17
244002,0.0,0,0,16
244002,0.0,0,0,17
244002,0.0,0,0,1
244002,0.0010799136069114472,1,1,68
244003,0.0,0,0,8
244003,0.0,0,0,0
244003,0.0,0,0,0
244003,0.0,0,0,4
244003,0.0,0,0,3
244003,0.0022172949002217295,1,1,17
244003,0.0,0,0,0
244003,0.0,0,0,52
244003,0.0,0,0,2
244003,0.0,0,0,11
244003,0.0,0,0,45
244003,0.0,0,0,18
244003,0.0,0,0,7
244003,0.0,0,0,19
245001,0.0,0,0,3
245001,0.0,0,0,11
245001,0.0,0,0,33
245001,0.0,0,0,19
245001,0.0,0,0,5
245001,0.0,0,0,39
245001,0.0,0,0,0
245001,0.0,0,0,10
245001,0.0,0,0,9
245001,0.0,0,0,0
245002,0.0,0,0,0
245002,0.0,0,0,2
245002,0.0,0,0,99
245002,0.0,0,0,0
245002,0.0,0,0,30
245002,0.0,0,0,1
245002,0.0,0,0,11
245002,0.0,0,0,2
245002,0.0,0,0,6
245003,0.0,0,0,40
245003,0.0,0,0,0
245003,0.0,0,0,8
245003,0.0,0,0,3
245003,0.0,0,0,15
245003,0.0,0,0,15
245004,0.0,0,0,0
245004,0.0,0,0,0
245004,0.0,0,0,17
245004,0.0,0,0,81
245004,0.0,0,0,3
245004,0.0,0,0,9
245004,0.0,0,0,4
246000,0.0,0,0,439
246000,0.0,0,0,113
246000,0.0022624434389140274,1,2,98
246000,0.0033085194375516956,1,4,140
246000,0.0009337068160597573,1,1,103
246000,0.0,0,0,97
246000,0.0008382229673093043,1,1,143
246000,0.0,0,0,172
246000,0.0,0,0,352
246000,0.0,0,0,79
246003,0.0,0,0,0
246003,0.0,0,0,21
247001,0.0,0,0,11
247001,0.0,0,0,2
247001,0.0,0,0,12
247001,0.0,0,0,25
247001,0.0,0,0,27
247001,0.0,0,0,14
247001,0.0,0,0,0
247001,0.0,0,0,27
247001,0.0,0,0,23
247001,0.0,0,0,1
247001,0.0,0,0,20
247001,0.0,0,0,0
247001,0.0,0,0,16
247001,0.0,0,0,17
247002,0.0,0,0,0
247002,0.0,0,0,20
247002,0.0,0,0,36
247002,0.0018198362147406734,1,4,209
247002,0.0,0,0,1
247002,0.0,0,0,56
247002,0.0,0,0,0
247002,0.0,0,0,0
247002,0.0,0,0,32
247002,0.0,0,0,17
247002,0.0,0,0,6
247003,0.0,0,0,9
247003,0.0,0,0,4
247003,0.0,0,0,12
247003,0.0,0,0,49
247003,0.0,0,0,49
247003,0.0,0,0,50
247003,0.0,0,0,5
247003,0.0,0,0,33
247003,0.0,0,0,32
248000,0.0,0,0,325
248001,0.0,0,0,4
248001,0.0,0,0,0
248001,0.0,0,0,5
248001,0.0,0,0,0
248001,0.0,0,0,5
248001,0.0,0,0,17
248001,0.0,0,0,9
248001,0.0,0,0,16
248001,0.0,0,0,14
248001,0.0,0,0,1
248001,0.0,0,0,2
248001,0.0,0,0,15
248001,0.0,0,0,0
248001,0.0,0,0,0
248002,0.0,0,0,27
248002,0.0,0,0,0
248002,0.0,0,0,14
248002,0.0,0,0,22
248002,0.0,0,0,1
248002,0.0,0,0,24
248002,0.0,0,0,8
248002,0.0,0,0,8
248002,0.0,0,0,1
248002,0.0,0,0,7
248002,0.0,0,0,0
248002,0.0,0,0,59
248002,0.0,0,0,16
248002,0.0,0,0,2
248002,0.0,0,0,48
248002,0.0,0,0,33
248002,0.0,0,0,1
248002,0.0,0,0,0
249001,0.029055690072639227,1,60,164
249001,0.0,0,0,1
249001,0.002437043054427295,1,3,64
249001,0.0,0,0,38
249001,0.0,0,0,1
249001,0.0,0,0,52
249001,0.0,0,0,21
249001,0.0,0,0,64
249001,0.0,0,0,0
249001,0.0,0,0,0
249001,0.0,0,0,0
249001,0.0,0,0,2
249001,0.0,0,0,14
249002,0.0,0,0,14
249002,0.0,0,0,20
249002,0.0,0,0,0
249002,0.0,0,0,7
249002,0.0,0,0,7
249002,0.0,0,0,7
249002,0.0,0,0,3
249002,0.0,0,0,21
249002,0.0,0,0,11
249002,0.0,0,0,35
249002,0.0,0,0,0
249002,0.0,0,0,1
249002,0.0,0,0,3
249002,0.0,0,0,11
249002,0.0,0,0,17
249002,0.0,0,0,261
249002,0.0,0,0,97
249002,0.0,0,0,109
249002,0.0,0,0,8
249002,0.0,0,0,5
250001,0.0,0,0,0
250001,0.0,0,0,37
250001,0.0,0,0,9
250001,0.0,0,0,26
250001,0.0,0,0,0
250001,0.0,0,0,12
250001,0.0,0,0,90
250001,0.0,0,0,0
250001,0.0,0,0,6
250001,0.0,0,0,18
250001,0.0,0,0,7
250001,0.0,0,0,0
250001,0.0,0,0,41
250001,0.0,0,0,31
250002,0.0,0,0,27
250002,0.0,0,0,29
250002,0.0,0,0,0
250002,0.0,0,0,6
250002,0.0,0,0,16
250002,0.0,0,0,204
250002,0.000984251968503937,1,1,31
250002,0.0,0,0,70
251001,0.0,0,0,21
251001,0.0,0,0,15
251001,0.0,0,0,47
251001,0.0,0,0,10
251001,0.0,0,0,4
251001,0.0,0,0,75
251002,0.0,0,0,56
251002,0.0,0,0,0
251002,0.0,0,0,44
251002,0.0,0,0,65
251002,0.0,0,0,0
251002,0.0,0,0,10
251002,0.0,0,0,4
251002,0.0,0,0,90
252000,0.0,0,0,3
252000,0.0,0,0,0
252000,0.0,0,0,11
252000,0.009129213483146067,1,13,161
252000,0.0,0,0,5
252000,0.0,0,0,0
252001,0.0,0,0,49
252001,0.0,0,0,18
252001,0.0,0,0,2
252001,0.0,0,0,21
252001,0.0,0,0,9
252001,0.0,0,0,7
252001,0.0,0,0,3
252001,0.0,0,0,12
252001,0.0,0,0,14
252001,0.0,0,0,17
252001,0.0,0,0,11
252001,0.0,0,0,16
252001,0.0,0,0,16
252002,0.0,0,0,14
252002,0.0,0,0,5
252002,0.0,0,0,2
252002,0.0,0,0,5
252002,0.0,0,0,3
252002,0.0,0,0,1
252002,0.0,0,0,36
252002,0.0,0,0,12
252002,0.0,0,0,0
252002,0.0,0,0,1
252002,0.0007347538574577516,1,1,82
252002,0.0,0,0,3
252002,0.0,0,0,0
252002,0.0,0,0,93
253001,0.0549618320610687,1,36,60
253001,0.0,0,0,28
253001,0.0,0,0,8
253001,0.0,0,0,3
253001,0.0,0,0,5
253001,0.0,0,0,23
253001,0.0,0,0,16
253001,0.0,0,0,28
253002,0.0,0,0,26
253002,0.0,0,0,1
253002,0.0,0,0,54
253002,0.0,0,0,59
253002,0.0,0,0,170
253002,0.0,0,0,5
253002,0.0,0,0,3
253003,0.01500115393491807,1,65,343
253003,0.008620689655172414,1,1,1
253003,0.0,0,0,21
253003,0.00853658536585366,1,14,77
253003,0.0,0,0,11
253004,0.0,0,0,0
253004,0.0010204081632653062,1,1,54
253004,0.0,0,0,3
253004,0.0,0,0,22
253004,0.0,0,0,1
253004,0.005357142857142857,1,3,34
253004,0.0,0,0,9
253004,0.0,0,0,9
253004,0.004514672686230248,1,2,34
254001,0.0,0,0,4
254001,0.0,0,0,2
254001,0.004560260586319218,1,7,45
254001,0.0072992700729927005,1,35,368
254001,0.0,0,0,2
254001,0.0,0,0,10
254001,0.0,0,0,13
254001,0.0,0,0,9
254001,0.0,0,0,2
254001,0.0,0,0,24
254001,0.0,0,0,6
255001,0.0,0,0,27
255001,0.0,0,0,4
255001,0.0,0,0,1
255001,0.0,0,0,25
255001,0.0,0,0,2
255001,0.0,0,0,232
255001,0.0,0,0,180
255001,0.0,0,0,12
255001,0.0,0,0,10
255001,0.0,0,0,11
255001,0.0,0,0,20
255001,0.0,0,0,27
255001,0.0,0,0,0
255001,0.0,0,0,3
255001,0.0,0,0,6
256001,0.0,0,0,21
256001,0.0,0,0,3
256001,0.0,0,0,2
256001,0.0,0,0,4
256001,0.0,0,0,36
256001,0.0,0,0,8
256001,0.0,0,0,3
256001,0.0,0,0,10
256001,0.0,0,0,0
256001,0.0,0,0,2
256001,0.0,0,0,4
256001,0.0,0,0,18
256001,0.0,0,0,7
256002,0.001736111111111111,1,1,38
256002,0.0,0,0,1
256002,0.0,0,0,29
256002,0.0,0,0,0
256002,0.0,0,0,14
256002,0.0,0,0,34
256002,0.0,0,0,18
256002,0.0009025270758122744,1,1,72
256002,0.0,0,0,39
256002,0.0,0,0,5
256003,0.03984575835475578,1,62,114
256003,0.0,0,0,2
256003,0.0,0,0,3
256003,0.0008547008547008547,1,1,51
256003,0.0,0,0,10
256003,0.002952755905511811,1,3,48
256003,0.0,0,0,18
256004,0.0,0,0,167
256004,0.001544998068752414,1,4,407
256004,0.0005665722379603399,1,1,129
257001,0.012658227848101266,1,1,4
257001,0.037695891571368066,1,178,450
257001,0.0017482517482517483,1,2,61
257001,0.012539184952978056,1,4,25
257001,0.0,0,0,2
257002,0.07966260543580131,1,85,132
257002,0.10070882813219184,1,1094,1595
258000,0.07816229116945107,1,262,559
258001,0.0,0,0,19
258001,0.055782312925170066,1,41,64
258001,0.04804804804804805,1,32,60
258001,0.10011918951132301,1,84,121
258001,0.055357142857142855,1,93,131
258001,0.0,0,0,0
258001,0.03793103448275862,1,11,43
258001,0.002564102564102564,1,1,20
258001,0.017361111111111112,1,5,11
258002,0.0,0,0,10
258002,0.08605549701440113,1,245,285
258002,0.0,0,0,15
259001,0.029411764705882353,1,11,15
259001,0.08878048780487804,1,91,111
259001,0.07782369146005509,1,113,139
259002,0.0023584905660377358,1,2,23
259002,0.010509296685529508,1,13,49
259002,0.0,0,0,3
259002,0.0,0,0,1
259002,0.0,0,0,39
259002,0.0,0,0,11
259002,0.0,0,0,17
259003,0.09990791896869244,1,217,246
259003,0.06830985915492958,1,97,155
259003,0.07775551102204409,1,194,341
260000,0.0,0,0,7
260001,0.008675534991324466,1,15,141
260001,0.0,0,0,5
260001,0.0011447260834014717,1,7,465
260002,0.0,0,0,8
260002,0.0,0,0,6
260002,0.04055087987758225,1,53,100
260002,0.0,0,0,1
260002,0.0015117157974300832,1,2,65
260002,0.0,0,0,1
260002,0.0023584905660377358,1,2,45
260003,0.0,0,0,8
260003,0.0,0,0,12
260003,0.0,0,0,11
260003,0.0,0,0,14
260003,0.0,0,0,22
260003,0.024787535410764873,1,35,95
260003,0.0,0,0,8
260003,0.07446808510638298,1,21,23
260003,0.0,0,0,2
260003,0.0,0,0,14
260003,0.0,0,0,0
260003,0.07228915662650602,1,18,21
261001,0.0,0,0,11
261001,0.0,0,0,3
261001,0.0,0,0,20
261001,0.0,0,0,10
261001,0.0,0,0,5
261001,0.0,0,0,2
261001,0.0,0,0,2
261001,0.0,0,0,3
261001,0.0,0,0,12
261001,0.0,0,0,30
261001,0.0,0,0,15
261001,0.0,0,0,8
261001,0.0,0,0,36
261001,0.0,0,0,11
261001,0.0,0,0,25
261001,0.0,0,0,19
261002,0.0,0,0,56
261002,0.0,0,0,18
261002,0.0,0,0,32
261002,0.0,0,0,13
261002,0.0,0,0,7
261002,0.0,0,0,14
261002,0.0,0,0,105
261002,0.0,0,0,21
262001,0.0,0,0,20
262001,0.0,0,0,3
262001,0.0,0,0,1
262001,0.0,0,0,0
262001,0.0,0,0,42
262001,0.0,0,0,12
262001,0.0,0,0,4
262002,0.0,0,0,55
262002,0.0,0,0,10
262002,0.0,0,0,27
262002,0.0,0,0,23
262002,0.0,0,0,12
262002,0.0,0,0,2
262002,0.0,0,0,2
262002,0.0,0,0,13
262003,0.0,0,0,2
262003,0.0,0,0,3
262003,0.0,0,0,4
262003,0.0,0,0,1
262003,0.0,0,0,7
262003,0.0,0,0,13
262003,0.0,0,0,0
262003,0.0,0,0,1
262003,0.0,0,0,3
262003,0.00823045267489712,1,2,8
262003,0.0,0,0,4
263001,0.0,0,0,29
263001,0.0,0,0,2
263001,0.0,0,0,8
263001,0.0,0,0,3
263001,0.0,0,0,6
263001,0.0,0,0,5
263001,0.0,0,0,0
263001,0.0,0,0,14
263001,0.0,0,0,59
263001,0.0,0,0,52
263002,0.0,0,0,4
263002,0.0,0,0,18
263002,0.0,0,0,197
263002,0.0,0,0,6
263002,0.0,0,0,8
263002,0.0,0,0,1
263002,0.0,0,0,0
263003,0.007159904534606206,1,6,46
263003,0.0,0,0,82
263003,0.0,0,0,11
263003,0.0,0,0,10
263003,0.0038240917782026767,1,2,23
263003,0.0,0,0,15
263003,0.0,0,0,7
264001,0.0,0,0,240
264001,0.003035559410234172,1,14,455
264001,0.00042301184433164127,1,1,293
265001,0.0,0,0,5
265001,0.0,0,0,10
265001,0.005825242718446602,1,3,18
265001,0.0,0,0,0
265001,0.0,0,0,25
265001,0.0,0,0,10
265001,0.0017699115044247787,1,1,13
265001,0.0,0,0,16
265001,0.020030045067601403,1,40,214
265001,0.0021008403361344537,1,1,20
265001,0.0,0,0,16
265002,0.0,0,0,22
265002,0.0,0,0,1
265002,0.0,0,0,14
265002,0.0,0,0,19
265002,0.0,0,0,19
265002,0.03341288782816229,1,14,24
265002,0.0,0,0,8
265002,0.0,0,0,24
265002,0.0,0,0,8
265002,0.0,0,0,0
265002,0.0,0,0,29
265002,0.0,0,0,0
266001,0.0,0,0,0
266001,0.0,0,0,8
266001,0.0,0,0,33
266001,0.0,0,0,68
266001,0.0,0,0,14
266001,0.0,0,0,10
266002,0.0,0,0,7
266002,0.0,0,0,10
266002,0.0,0,0,9
266002,0.0,0,0,81
266003,0.0,0,0,0
266003,0.0,0,0,4
266003,0.0,0,0,1
266003,0.0,0,0,26
266003,0.0,0,0,12
266003,0.0,0,0,71
266003,0.0,0,0,6
266003,0.0,0,0,12
267001,0.01728395061728395,1,14,99
267001,0.006600660066006601,1,2,15
267001,0.0,0,0,8
267001,0.0,0,0,37
267001,0.0,0,0,17
267001,0.0,0,0,48
267001,0.0,0,0,6
267001,0.0,0,0,25
267001,0.004723346828609987,1,7,116
267001,0.0,0,0,0
267001,0.0,0,0,1
267001,0.07323232323232323,1,29,40
267001,0.0,0,0,17
267001,0.00558659217877095,1,4,42
267001,0.0,0,0,0
267001,0.052941176470588235,1,27,67
268001,0.0,0,0,23
268001,0.0,0,0,42
268001,0.0,0,0,11
268001,0.0,0,0,182
268001,0.0,0,0,55
268001,0.0008976660682226212,1,1,113
268002,0.0,0,0,3
268002,0.0,0,0,20
268002,0.0,0,0,18
268002,0.0,0,0,16
268002,0.0,0,0,26
268002,0.0,0,0,0
268002,0.0,0,0,12
268002,0.0,0,0,7
268002,0.0,0,0,4
268002,0.0,0,0,2
268003,0.00873015873015873,1,22,155
268003,0.0,0,0,32
268003,0.0,0,0,21
268003,0.0,0,0,9
268003,0.0,0,0,3
269001,0.0,0,0,16
269001,0.0,0,0,5
269001,0.0,0,0,3
269001,0.0,0,0,12
269001,0.0,0,0,81
269001,0.0008326394671107411,1,1,87
269001,0.0,0,0,0
269001,0.0,0,0,4
269001,0.0,0,0,5
269002,0.0,0,0,7
269002,0.0,0,0,36
269002,0.0,0,0,4
269002,0.0,0,0,0
269002,0.0,0,0,34
269002,0.0,0,0,11
269002,0.0,0,0,7
269002,0.0,0,0,4
269002,0.0,0,0,51
269002,0.0,0,0,32
269002,0.0,0,0,2
269002,0.0016384489350081922,1,3,128
269002,0.0,0,0,2
270001,0.0,0,0,0
270001,0.0,0,0,2
270001,0.0,0,0,15
270001,0.0,0,0,24
270001,0.0,0,0,4
270001,0.0,0,0,22
270001,0.006389776357827476,1,2,21
270001,0.0,0,0,26
270001,0.0,0,0,31
270001,0.0,0,0,18
270001,0.0,0,0,0
270001,0.0,0,0,1
270001,0.0,0,0,0
270001,0.0,0,0,23
270001,0.0,0,0,16
270001,0.0,0,0,11
270002,0.0,0,0,343
270002,0.0,0,0,27
270002,0.0,0,0,4
270002,0.0,0,0,14
270002,0.0,0,0,0
270002,0.0,0,0,33
270002,0.0,0,0,2
270002,0.0,0,0,14
270002,0.0,0,0,0
270002,0.003367003367003367,1,2,36
270002,0.0,0,0,0
270002,0.0,0,0,23
270002,0.0,0,0,9
270002,0.0,0,0,15
270002,0.0,0,0,2
270002,0.0,0,0,11
270002,0.0,0,0,0
270002,0.0,0,0,6
271001,0.0,0,0,2
271001,0.0,0,0,87
271001,0.0,0,0,7
271001,0.0,0,0,12
271001,0.0,0,0,2
271001,0.0,0,0,17
271001,0.0,0,0,1
271001,0.0,0,0,39
271001,0.0,0,0,15
271001,0.0,0,0,0
271001,0.0,0,0,12
271001,0.0,0,0,7
271001,0.0,0,0,0
271001,0.0,0,0,11
271001,0.0,0,0,4
271002,0.0,0,0,4
271002,0.0,0,0,36
271002,0.0,0,0,7
271002,0.0,0,0,2
271002,0.0,0,0,46
271002,0.0,0,0,3
271002,0.0,0,0,33
271003,0.0,0,0,22
271003,0.0,0,0,20
271003,0.0,0,0,55
271003,0.0,0,0,10
271003,0.0,0,0,44
271003,0.0,0,0,171
272001,0.0,0,0,37
272001,0.0,0,0,31
272002,0.0,0,0,66
272002,0.0,0,0,40
272002,0.0015482272797646694,1,10,645
272003,0.0,0,0,20
272003,0.0,0,0,34
272003,0.0019801980198019802,1,1,12
273001,0.0,0,0,35
273001,0.0,0,0,12
273001,0.0,0,0,75
273001,0.0,0,0,2
273002,0.0,0,0,0
273002,0.0,0,0,0
273002,0.0,0,0,59
273002,0.0,0,0,3
273002,0.0,0,0,8
273002,0.0,0,0,2
273003,0.0,0,0,9
273003,0.0,0,0,0
273003,0.0,0,0,0
273003,0.0,0,0,8
273003,0.0,0,0,13
273003,0.0,0,0,13
273003,0.0,0,0,15
273003,0.0,0,0,12
273003,0.0,0,0,3
273003,0.0,0,0,52
273003,0.0,0,0,60
273003,0.0,0,0,43
273003,0.0,0,0,27
273003,0.0,0,0,34
273004,0.0,0,0,5
273004,0.0,0,0,41
273004,0.0,0,0,3
273004,0.0,0,0,4
273004,0.0,0,0,40
273004,0.0,0,0,13
273004,0.0,0,0,6
273004,0.0,0,0,0
273004,0.0,0,0,55
274001,0.0,0,0,4
274001,0.0,0,0,15
274001,0.0,0,0,2
274001,0.0,0,0,13
274001,0.0,0,0,3
274001,0.0,0,0,0
274001,0.0,0,0,17
274001,0.0,0,0,19
274001,0.0,0,0,30
274001,0.0,0,0,44
274002,0.0,0,0,22
274002,0.0,0,0,2
274002,0.0003901677721420211,1,2,457
274002,0.0,0,0,390
274002,0.0,0,0,43
274003,0.0,0,0,62
274004,0.0,0,0,58
274004,0.0,0,0,8
274004,0.0,0,0,36
275001,0.0,0,0,0
275001,0.0,0,0,65
275001,0.0,0,0,150
275001,0.0,0,0,118
275001,0.00935960591133005,1,19,144
275001,0.0,0,0,0
275001,0.0,0,0,8
275001,0.0,0,0,0
